dateData;groupe;editeur;progiciel;nbPsFacturation
202102;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;343
202102;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5221
202103;ASTERA;CERP ROUEN;LEO;6
202103;ASTERA;CERP ROUEN;LEO 2.0;995
202103;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1481
202103;GROUPE CEGEDIM;ASP LINE;PERIPHAR;2
202103;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3823
202103;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;444
202103;GROUPE CEGEDIM;SMART RX;OPUS;292
202103;GROUPE EQUASENS;EQUASENS;LGPI;8669
202103;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202103;total;total;total;21301
202103;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;321
202103;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5267
202104;ASTERA;CERP ROUEN;LEO;4
202104;ASTERA;CERP ROUEN;LEO 2.0;1020
202104;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1496
202104;GROUPE CEGEDIM;ASP LINE;PERIPHAR;3
202104;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3824
202104;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;430
202104;GROUPE CEGEDIM;SMART RX;OPUS;285
202104;GROUPE EQUASENS;EQUASENS;LGPI;8686
202104;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202104;total;total;total;21338
202104;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;296
202104;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5293
202105;ASTERA;CERP ROUEN;LEO;2
202105;ASTERA;CERP ROUEN;LEO 2.0;1033
202105;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1510
202105;GROUPE CEGEDIM;ASP LINE;PERIPHAR;2
202105;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3794
202105;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;419
202105;GROUPE CEGEDIM;SMART RX;OPUS;280
202105;GROUPE EQUASENS;EQUASENS;LGPI;8648
202105;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202105;total;total;total;21265
202105;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;276
202105;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5300
202106;ASTERA;CERP ROUEN;LEO;2
202106;ASTERA;CERP ROUEN;LEO 2.0;1058
202106;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1519
202106;GROUPE CEGEDIM;ASP LINE;PERIPHAR;1
202106;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3761
202106;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;413
202106;GROUPE CEGEDIM;SMART RX;OPUS;272
202106;GROUPE CEGEDIM;SMART RX;SMART RX FES;1
202106;GROUPE EQUASENS;EQUASENS;LGPI;8609
