dateData;groupe;editeur;progiciel;nbPsFacturation
201903;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;128
201903;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;9
201903;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;24
201903;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201903;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;18
201903;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;32
201903;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201903;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;45
201903;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;144
201903;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201903;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;281
201903;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3
201903;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;156
201903;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;173
201903;total;total;total;1708
201903;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
201903;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201903;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;15
201903;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201903;__NO_GROUP__EIG;EIG;EO;9
201903;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;40
201903;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;22
201903;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;11
201903;__NO_GROUP__MAIDIS;MAIDIS;AMIES;98
201903;__NO_GROUP__VISIODENT;VISIODENT;VEASY;83
