dateData;groupe;editeur;progiciel;nbPsFacturation
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;INFIMAX;3512
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;KINEMAX;4
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ORTHOMAX;2
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;4301
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;3874
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE PREMIUM;1
201906;SOFIA DEVELOPPEMENT;TELEVITALE;INFIRMIER;5
201906;total;total;total;88047
201906;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;443
201906;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;999
201906;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);AGATHE;12529
201906;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);AGATHE YOU - E.MOTION;11506
201906;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;147
201906;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;6202
201906;__NO_GROUP__LOGISUR'M;LOGISUR'M;SOINS 2000;7734
201906;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;3
201906;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;1
201906;__NO_GROUP__QUI MANAGE;QUI MANAGE;POWERFSE P;1
201906;__NO_GROUP__RD SERVICES;RD SERVICES;AUXICAB;13
201906;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;522
201907;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;111
201907;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1869
201907;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;11796
201907;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;61
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;4150
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;4
201907;GROUPE CEGEDIM;CEGEDIM SANTE;SIMPLY-VITALE;7769
201907;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;122
201907;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;365
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;696
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;337
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;15
201907;SOFIA DEVELOPPEMENT;LOGICMAX;LOGICMAX SV;64
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3496
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;4479
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;CONVILOG SV;2
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;CONVILOG SV2;1360
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;INFIMAX;3501
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;KINEMAX;2
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ORTHOMAX;3
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;4330
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;3934
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE PREMIUM;1
201907;SOFIA DEVELOPPEMENT;TELEVITALE;INFIRMIER;3
201907;total;total;total;88936
201907;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;430
201907;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;1044
201907;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);AGATHE;12241
201907;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);AGATHE YOU - E.MOTION;12041
201907;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;143
201907;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;6217
201907;__NO_GROUP__LOGISUR'M;LOGISUR'M;SOINS 2000;7815
201907;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;3
201907;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;1
201907;__NO_GROUP__QUI MANAGE;QUI MANAGE;POWERFSE P;1
201907;__NO_GROUP__RD SERVICES;RD SERVICES;AUXICAB;14
201907;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;516
