dateData;groupe;editeur;progiciel;nbPsFacturation
201903;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;46
201903;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;38
201903;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;70
201903;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;115
201904;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;946
201904;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;3
201904;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;95
201904;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;47
201904;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1444
201904;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201904;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;17
201904;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;597
201904;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;55
201904;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201904;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201904;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;397
201904;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;66
201904;total;total;total;4161
201904;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;1
201904;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201904;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;149
201904;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;62
201904;__NO_GROUP__EIG;EIG;EO;4
201904;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;48
201904;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;35
201904;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;74
201904;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;117
201905;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;970
201905;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;2
201905;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;96
201905;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;47
201905;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1449
201905;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201905;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;19
201905;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;600
201905;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;56
201905;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201905;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201905;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;403
201905;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;68
201905;total;total;total;4211
201905;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;1
201905;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201905;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;151
201905;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;62
201905;__NO_GROUP__EIG;EIG;EO;4
201905;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;52
201905;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;34
201905;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;75
201905;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;118
201906;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;992
201906;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
201906;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;97
201906;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;45
201906;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1455
201906;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201906;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;19
201906;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;611
201906;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;55
201906;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201906;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;408
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;69
201906;total;total;total;4253
201906;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;1
201906;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201906;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;148
201906;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;61
201906;__NO_GROUP__EIG;EIG;EO;4
201906;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;55
201906;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;35
201906;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;75
201906;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;118
201907;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1019
201907;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
201907;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;99
201907;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;46
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1453
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201907;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;18
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;610
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;54
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201907;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;407
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;69
201907;total;total;total;4279
201907;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;1
201907;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201907;VIDAL FRANCE;COMUNICA;VITALZEN;3
201907;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;151
201907;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;60
201907;__NO_GROUP__EIG;EIG;EO;4
201907;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;54
201907;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;33
201907;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;75
